CAMIS,Now_Crit,CUISINE,BORO,ZIPCODE,CBoard,Past_Crit
40395079,True,American,Manhattan,10036.0,104.0,True
40395087,True,American,Queens,11415.0,409.0,True
40395110,True,Italian,Queens,11414.0,410.0,True
40395122,True,Pizza,Manhattan,10028.0,108.0,True
40395211,True,Irish,Manhattan,10003.0,103.0,True
40395218,True,American,Queens,11427.0,413.0,True
40395239,True,Italian,Queens,11040.0,413.0,True
40395298,True,American,Queens,11375.0,406.0,True
40395310,True,American,Queens,11355.0,407.0,True
40395343,True,French,Manhattan,10013.0,102.0,True
40395366,False,Donuts,Brooklyn,11220.0,310.0,True
40395375,True,American,Queens,11373.0,404.0,True
40395480,False,American,Queens,11106.0,401.0,True
40395511,False,Hamburgers,Bronx,10461.0,210.0,True
40395516,True,American,Queens,11104.0,402.0,True
40395525,False,American,Brooklyn,11230.0,312.0,True
40395554,True,Donuts,Staten Island,10312.0,503.0,True
40395568,True,American,Brooklyn,11231.0,306.0,True
40395597,True,Pizza,Queens,11373.0,404.0,True
40395653,True,Hamburgers,Bronx,10467.0,207.0,True
40395723,True,American,Manhattan,10023.0,107.0,True
40395774,True,Pizza,Brooklyn,11201.0,302.0,True
40395826,True,Indonesian,Brooklyn,11215.0,307.0,True
40395858,True,Mexican,Queens,11361.0,411.0,True
40395865,True,Pizza,Brooklyn,11229.0,318.0,True
40395872,True,Latin American,Manhattan,10031.0,109.0,True
40395882,True,Hamburgers,Queens,11417.0,410.0,True
40395892,True,American,Manhattan,10021.0,108.0,True
40395906,True,Pizza,Queens,11379.0,405.0,True
40395910,True,Hamburgers,Queens,11362.0,411.0,True
40395921,True,Pizza,Bronx,10454.0,201.0,True
40395992,True,Hamburgers,Bronx,10467.0,211.0,True
40396020,True,Mexican,Manhattan,10011.0,102.0,True
40396037,True,Sandwiches,Manhattan,10022.0,105.0,True
40396159,True,Italian,Manhattan,10036.0,105.0,True
40396183,True,American,Manhattan,10009.0,103.0,True
40396231,True,American,Manhattan,10017.0,106.0,True
40396264,True,Italian,Manhattan,10013.0,102.0,True
40396381,True,Chinese/Cuban,Manhattan,10032.0,112.0,True
40396399,True,Hamburgers,Bronx,11691.0,414.0,True
40396421,True,Bakery Products/Desserts,Manhattan,10013.0,102.0,False
40396433,True,Polish,Brooklyn,11222.0,301.0,True
40396445,True,Latin American,Queens,11372.0,403.0,True
40396464,True,Bagels/Pretzels,Manhattan,10022.0,106.0,True
40396488,True,American,Manhattan,10128.0,108.0,True
40396492,True,Pizza,Brooklyn,11220.0,307.0,True
40396496,True,Pizza,Brooklyn,11228.0,311.0,True
40396521,True,Irish,Queens,11385.0,405.0,True
40396532,True,American,Manhattan,10025.0,107.0,True
40396548,True,Pizza,Bronx,10458.0,206.0,True
40396574,True,Italian,Manhattan,10022.0,105.0,True
40396622,True,Italian,Manhattan,10065.0,108.0,True
40396769,False,Chicken,Queens,11428.0,413.0,True
40396892,True,American,Queens,11355.0,407.0,True
40396906,True,American,Manhattan,10011.0,104.0,True
40396927,True,Coffee/Tea,Manhattan,10017.0,106.0,True
40397116,True,Spanish,Manhattan,10016.0,105.0,True
40397189,False,Bagels/Pretzels,Manhattan,10003.0,102.0,True
40397219,False,Hamburgers,Bronx,10459.0,202.0,True
40397305,True,American,Brooklyn,11216.0,303.0,True
40397335,False,Steakhouse,Brooklyn,11209.0,310.0,True
40397359,True,Irish,Manhattan,10019.0,104.0,True
40397439,True,Jewish/Kosher,Queens,11360.0,407.0,True
40397458,True,Pizza,Queens,11354.0,407.0,True
40397486,False,French,Manhattan,10019.0,105.0,True
40397492,True,American,Manhattan,10025.0,107.0,True
40397574,True,Italian,Bronx,10458.0,206.0,True
40397625,True,Pizza,Brooklyn,11234.0,318.0,True
40397626,True,Pizza,Brooklyn,11219.0,312.0,True
40397642,True,American,Brooklyn,11691.0,414.0,True
40397676,True,Steakhouse,Manhattan,10017.0,105.0,True
40397700,False,American,Manhattan,10002.0,103.0,False
40397723,True,Hamburgers,Staten Island,10306.0,502.0,True
40397725,True,American,Brooklyn,11234.0,318.0,True
40397763,True,Bottled Beverages,Queens,11373.0,404.0,True
40397780,True,Barbecue,Manhattan,10036.0,105.0,True
40397791,True,Bottled Beverages,Manhattan,10009.0,103.0,True
40397797,True,American,Manhattan,10013.0,102.0,True
40397810,False,American,Queens,11105.0,401.0,True
40397886,True,American,Manhattan,10013.0,102.0,True
40398045,True,Pizza,Manhattan,10010.0,106.0,True
40398125,True,Italian,Brooklyn,11211.0,301.0,True
40398138,True,American,Queens,11358.0,407.0,True
40398306,False,Italian,Manhattan,10022.0,106.0,False
40398367,True,Hamburgers,Queens,11354.0,407.0,True
40398434,True,Indian,Manhattan,10016.0,106.0,True
40398440,True,Italian,Queens,11375.0,406.0,True
40398532,True,Jewish/Kosher,Brooklyn,11218.0,312.0,True
40398549,True,American,Brooklyn,11229.0,315.0,True
40398561,True,American,Manhattan,10012.0,102.0,True
40398586,True,Italian,Manhattan,10004.0,101.0,True
40398688,True,Chinese,Brooklyn,11234.0,318.0,True
40398689,True,Coffee/Tea,Queens,11103.0,401.0,True
40398690,True,American,Manhattan,10009.0,103.0,True
40398700,True,Pizza,Queens,11372.0,403.0,True
40398795,True,American,Queens,11385.0,405.0,True
40398811,True,American,Manhattan,10001.0,105.0,True
40398899,True,Pizza,Brooklyn,11223.0,315.0,True
40398910,True,Pizza,Bronx,10460.0,209.0,True
40398989,True,Italian,Manhattan,10022.0,105.0,True
40399099,False,Coffee/Tea,Manhattan,10021.0,108.0,True
40399174,True,Italian,Manhattan,10013.0,101.0,True
40399279,True,Italian,Manhattan,10023.0,107.0,True
40399329,True,Italian,Manhattan,10003.0,102.0,True
40399340,True,American,Brooklyn,11220.0,307.0,True
40399356,True,American,Queens,11375.0,406.0,True
40399372,True,Turkish,Manhattan,10016.0,106.0,False
40399373,True,Latin American,Manhattan,10032.0,112.0,True
40399422,True,Pizza,Queens,11357.0,407.0,True
40399472,True,Italian,Manhattan,10036.0,105.0,True
40399560,True,American,Manhattan,10036.0,105.0,True
40399569,False,American,Manhattan,10019.0,105.0,True
40399581,True,Latin American,Queens,11374.0,405.0,True
40399611,True,American,Brooklyn,11205.0,302.0,True
40399620,True,Bottled Beverages,Manhattan,10003.0,103.0,True
40399729,True,Sandwiches,Queens,11101.0,402.0,True
40399739,True,Donuts,Queens,11378.0,405.0,False
40399751,True,Italian,Brooklyn,11201.0,302.0,True
40399770,True,Bakery Products/Desserts,Brooklyn,11229.0,315.0,True
40399778,True,Hamburgers,Bronx,10451.0,204.0,True
40399787,True,Coffee/Tea,Manhattan,10065.0,108.0,False
40399817,True,Italian,Manhattan,10010.0,106.0,True
40399834,True,Korean,Manhattan,10016.0,105.0,True
40399852,True,Bottled Beverages,Manhattan,10014.0,102.0,True
40399867,False,Pizza,Manhattan,10007.0,101.0,True
40399886,False,Donuts,Queens,11378.0,405.0,True
40399911,True,Pizza,Brooklyn,11214.0,311.0,True
40399922,True,Hamburgers,Manhattan,11691.0,414.0,True
40399955,True,Jewish/Kosher,Brooklyn,11219.0,312.0,True
40399986,True,American,Brooklyn,11215.0,306.0,True
40400021,True,Irish,Queens,11103.0,401.0,True
40400039,True,Moroccan,Manhattan,10012.0,102.0,True
40400149,True,Jewish/Kosher,Brooklyn,11219.0,312.0,True
40400155,True,American,Manhattan,10014.0,102.0,True
40400198,True,Latin American,Queens,11375.0,406.0,True
40400204,False,Coffee/Tea,Manhattan,10016.0,106.0,True
40400209,True,American,Brooklyn,11235.0,315.0,True
40400429,True,Bakery Products/Desserts,Queens,11375.0,406.0,True
40400453,False,American,Manhattan,10024.0,107.0,True
40400473,True,Pizza,Manhattan,10011.0,104.0,False
40400483,False,Coffee/Tea,Manhattan,10024.0,107.0,True
40400492,True,Pizza,Queens,11374.0,406.0,True
40400539,True,American,Queens,11101.0,401.0,True
40400544,True,American,Brooklyn,11236.0,318.0,True
40400561,True,Bakery Products/Desserts,Brooklyn,11211.0,301.0,True
40400610,False,Mediterranean,Manhattan,10014.0,102.0,True
40400686,True,Chinese,Manhattan,10022.0,106.0,True
40400702,True,American,Manhattan,10019.0,105.0,True
40400710,True,Italian,Manhattan,10012.0,102.0,True
40400739,True,Coffee/Tea,Manhattan,11691.0,414.0,True
40400754,True,American,Manhattan,10038.0,101.0,False
40400799,True,Chicken,Bronx,10468.0,205.0,True
40400810,True,Irish,Manhattan,10003.0,103.0,True
40400898,True,Pizza,Staten Island,10314.0,502.0,True
40400962,True,Hamburgers,Manhattan,10029.0,111.0,True
40400976,False,Irish,Manhattan,10005.0,101.0,True
40401000,True,Mexican,Manhattan,10003.0,103.0,True
40401025,True,Italian,Manhattan,10012.0,102.0,True
40401060,True,Jewish/Kosher,Brooklyn,11218.0,312.0,True
40401066,True,Middle Eastern,Manhattan,10011.0,102.0,False
40401084,True,Irish,Queens,11358.0,411.0,True
40401093,True,French,Manhattan,10024.0,107.0,True
40401104,True,American,Manhattan,10025.0,109.0,False
40401160,True,Latin American,Manhattan,10040.0,112.0,False
40401173,False,American,Manhattan,10003.0,103.0,True
40401224,True,Pizza,Brooklyn,11214.0,311.0,True
40401247,True,American,Brooklyn,11218.0,312.0,True
40401422,True,American,Manhattan,10025.0,107.0,False
40401445,True,Pancakes/Waffles,Brooklyn,11234.0,318.0,True
40401453,True,American,Manhattan,10024.0,107.0,True
40401506,True,Jewish/Kosher,Brooklyn,11223.0,315.0,True
40401742,True,Hamburgers,Queens,11413.0,413.0,True
40401821,True,American,Manhattan,10128.0,108.0,True
40401834,True,American,Manhattan,10023.0,107.0,True
40401841,True,Pizza,Manhattan,10014.0,102.0,True
40401887,True,American,Queens,11422.0,413.0,True
40401895,True,Bottled Beverages,Manhattan,10011.0,102.0,True
40401912,True,American,Manhattan,10013.0,102.0,True
40401934,True,American,Manhattan,10106.0,105.0,True
40401971,True,Irish,Manhattan,10038.0,101.0,True
40402007,True,Pizza,Queens,11103.0,401.0,True
40402023,True,Jewish/Kosher,Manhattan,10036.0,105.0,True
40402026,True,Latin American,Manhattan,10013.0,101.0,True
40402089,True,American,Brooklyn,11201.0,302.0,True
40402102,True,American,Queens,11368.0,404.0,True
40402172,True,Pizza,Manhattan,10012.0,102.0,True
40402222,True,American,Staten Island,10305.0,502.0,True
40402231,True,Irish,Manhattan,10001.0,105.0,True
40402238,True,American,Brooklyn,11226.0,314.0,True
40402266,True,Bottled Beverages,Queens,11435.0,412.0,True
40402333,True,American,Queens,11105.0,401.0,False
40402337,True,Bakery Products/Desserts,Queens,11106.0,401.0,True
40402362,True,Sandwiches,Manhattan,10036.0,105.0,True
40402365,False,American,Manhattan,10019.0,105.0,True
40402368,True,Italian,Manhattan,10012.0,102.0,True
40402369,False,American,Manhattan,10065.0,108.0,True
40402375,True,American,Manhattan,10019.0,105.0,True
40402376,True,American,Manhattan,10036.0,105.0,True
40402377,True,American,Manhattan,10065.0,108.0,True
40402393,True,American,Manhattan,10036.0,105.0,True
40402397,True,American,Manhattan,10022.0,106.0,True
40402398,True,American,Manhattan,10022.0,105.0,True
40402407,True,French,Manhattan,10021.0,108.0,True
40402418,True,Coffee/Tea,Manhattan,10075.0,108.0,True
40402423,True,American,Manhattan,10065.0,108.0,True
40402424,False,American,Manhattan,10004.0,101.0,True
40402465,True,American,Manhattan,10016.0,106.0,True
40402466,True,American,Manhattan,10065.0,108.0,True
40402527,True,American,Manhattan,10010.0,105.0,True
40402610,True,American,Manhattan,10017.0,105.0,True
40402699,True,American,Bronx,10471.0,208.0,False
40402717,True,American,Manhattan,10001.0,104.0,True
40402742,True,American,Staten Island,10305.0,502.0,True
40402755,False,American,Manhattan,10019.0,105.0,True
40402756,True,American,Manhattan,10019.0,105.0,False
40402785,True,American,Manhattan,10022.0,108.0,True
40402788,False,American,Manhattan,10019.0,104.0,True
40402893,True,Italian,Manhattan,10021.0,108.0,True
40402899,True,American,Brooklyn,11234.0,318.0,True
40403419,True,Indian,Queens,11691.0,414.0,False
40403579,True,American,Manhattan,10019.0,105.0,True
40403586,False,American,Manhattan,10019.0,105.0,True
40403721,True,American,Manhattan,10017.0,106.0,True
40403768,True,American,Manhattan,10006.0,101.0,True
40403822,False,American,Queens,11429.0,413.0,True
40403830,False,Continental,Brooklyn,11222.0,301.0,True
40403857,True,American,Queens,11378.0,402.0,True
40404017,False,American,Manhattan,10019.0,104.0,True
40404024,True,American,Manhattan,10036.0,105.0,True
40404080,True,American,Manhattan,10112.0,105.0,True
40423364,True,Bakery Products/Desserts,Staten Island,10308.0,503.0,False
40423403,True,Bakery Products/Desserts,Manhattan,10016.0,106.0,True
40423440,True,Bakery Products/Desserts,Staten Island,10305.0,502.0,True
40423481,True,Caribbean,Bronx,10466.0,212.0,True
40423510,False,Bakery Products/Desserts,Brooklyn,11234.0,318.0,True
40423563,True,Bakery Products/Desserts,Brooklyn,11237.0,304.0,False
40423571,False,Bakery Products/Desserts,Bronx,10458.0,206.0,True
40423654,True,Eastern European,Manhattan,10025.0,109.0,True
40423705,False,American,Manhattan,10017.0,105.0,True
40423819,True,Bakery Products/Desserts,Staten Island,10314.0,501.0,True
40423830,True,Caribbean,Bronx,10466.0,212.0,True
40423976,True,Bakery Products/Desserts,Queens,11434.0,412.0,True
40424247,True,Sandwiches,Queens,11365.0,408.0,True
40424337,True,Bagels/Pretzels,Manhattan,10065.0,108.0,True
40424410,True,Bagels/Pretzels,Brooklyn,11229.0,315.0,True
40424437,True,Bakery Products/Desserts,Manhattan,10029.0,111.0,True
40424488,True,Bakery Products/Desserts,Staten Island,10302.0,501.0,True
40424515,True,Bakery Products/Desserts,Queens,11414.0,410.0,True
40424633,True,Bakery Products/Desserts,Manhattan,10013.0,102.0,True
40424709,True,Bakery Products/Desserts,Staten Island,10314.0,501.0,True
40424723,True,Bakery Products/Desserts,Queens,11104.0,402.0,True
40424765,True,Bakery Products/Desserts,Bronx,10454.0,201.0,True
40424780,True,Bakery Products/Desserts,Manhattan,10038.0,103.0,True
40424894,True,Bakery Products/Desserts,Manhattan,10036.0,104.0,True
40424933,False,American,Manhattan,10021.0,108.0,False
40425000,True,Caribbean,Queens,11412.0,412.0,True
40425021,False,Bagels/Pretzels,Brooklyn,11214.0,311.0,True
40425029,True,Bakery Products/Desserts,Brooklyn,11229.0,315.0,False
40425060,True,Bakery Products/Desserts,Queens,11354.0,407.0,True
40425131,True,Bagels/Pretzels,Queens,11415.0,409.0,True
40425143,True,Bagels/Pretzels,Queens,11364.0,411.0,True
40482586,True,American,Manhattan,10036.0,105.0,False
40482591,True,American,Manhattan,10036.0,105.0,False
40482592,False,American,Manhattan,10036.0,105.0,False
40482593,True,American,Manhattan,10036.0,105.0,False
40482596,True,American,Manhattan,10036.0,105.0,True
40482597,True,American,Manhattan,10019.0,105.0,True
40482598,True,American,Manhattan,10036.0,105.0,True
40482599,False,American,Manhattan,10036.0,105.0,False
40482600,True,American,Manhattan,10019.0,105.0,True
40483195,True,American,Manhattan,10011.0,104.0,True
40483540,True,American,Manhattan,10023.0,107.0,False
40483596,True,Other,Manhattan,10019.0,105.0,True
40483597,True,American,Manhattan,10036.0,105.0,True
40483602,True,American,Manhattan,10036.0,105.0,True
40483694,False,American,Manhattan,10036.0,105.0,True
40483695,True,American,Manhattan,10036.0,105.0,True
40483696,True,American,Manhattan,10036.0,105.0,True
40483697,True,American,Manhattan,10036.0,105.0,True
40483729,False,Coffee/Tea,Manhattan,10010.0,105.0,True
40510286,True,Bottled Beverages,Queens,11419.0,410.0,True
40510293,True,Sandwiches,Manhattan,10001.0,251.08870880214175,True
40510335,True,American,Manhattan,10177.0,105.0,True
40510341,True,Coffee/Tea,Manhattan,10023.0,107.0,True
40510389,True,Bakery Products/Desserts,Manhattan,10121.0,105.0,True
40510439,True,Latin American,Manhattan,10029.0,111.0,True
40510605,True,Sandwiches,Manhattan,10025.0,109.0,True
40510647,True,Caribbean,Queens,11432.0,412.0,True
40510804,True,American,Staten Island,10309.0,503.0,True
40510827,True,Mexican,Manhattan,10006.0,101.0,True
40511696,False,Caribbean,Queens,11417.0,410.0,True
40511771,True,Pizza,Manhattan,10065.0,108.0,True
40511904,True,Irish,Brooklyn,11209.0,310.0,True
40512002,True,Middle Eastern,Manhattan,10003.0,105.0,True
40512074,False,Bakery Products/Desserts,Staten Island,10312.0,503.0,True
40512087,True,Chicken,Queens,11691.0,414.0,True
40512172,True,American,Queens,11102.0,401.0,True
40512204,True,Coffee/Tea,Manhattan,10038.0,101.0,True
40512258,True,Japanese,Manhattan,10012.0,102.0,True
40512297,True,American,Manhattan,10011.0,104.0,True
40512425,True,Hamburgers,Brooklyn,11203.0,317.0,True
40512445,True,Italian,Manhattan,10021.0,108.0,True
40512520,True,Italian,Manhattan,10011.0,104.0,True
40512610,False,Hamburgers,Bronx,10457.0,205.0,False
40512617,True,Bakery Products/Desserts,Manhattan,10017.0,105.0,True
40512788,True,Seafood,Queens,11102.0,401.0,True
40512852,True,American,Manhattan,10075.0,108.0,False
40512865,True,Pizza,Manhattan,10017.0,105.0,True
40513021,True,Caribbean,Brooklyn,11691.0,414.0,True
40513031,True,American,Manhattan,10024.0,107.0,True
40513133,True,Latin American,Brooklyn,11215.0,307.0,True
40513164,True,American,Manhattan,10019.0,105.0,True
40513184,True,American,Manhattan,10009.0,103.0,True
40513217,True,Russian,Brooklyn,11219.0,311.0,True
40513414,True,Bottled Beverages,Manhattan,10003.0,106.0,True
40513416,True,Hamburgers,Staten Island,10314.0,501.0,True
40513609,True,American,Manhattan,10001.0,104.0,True
40513633,True,Italian,Manhattan,10023.0,107.0,True
40513662,True,Mexican,Brooklyn,11220.0,307.0,True
40513798,True,American,Manhattan,10013.0,102.0,True
40514147,True,American,Manhattan,10014.0,102.0,True
40515124,True,Filipino,Queens,11377.0,402.0,True
40515448,True,Pizza,Manhattan,10023.0,107.0,True
40515597,True,Russian,Manhattan,10003.0,103.0,True
40515670,True,Italian,Bronx,10464.0,210.0,False
40515675,True,American,Bronx,10465.0,210.0,True
40515702,True,Coffee/Tea,Manhattan,10012.0,102.0,True
40516509,True,American,Staten Island,10314.0,502.0,True
40516511,True,Coffee/Tea,Staten Island,10314.0,502.0,False
40517120,True,American,Queens,11364.0,411.0,True
40520604,True,Coffee/Tea,Queens,11375.0,406.0,False
40520857,True,Italian,Manhattan,10028.0,108.0,True
40521003,True,Caribbean,Brooklyn,11234.0,318.0,True
40521343,True,Hamburgers,Staten Island,10310.0,501.0,True
40522190,True,American,Manhattan,10028.0,108.0,True
40523865,True,Chicken,Manhattan,10039.0,110.0,True
40523972,False,Coffee/Tea,Manhattan,10004.0,101.0,True
40524836,False,Coffee/Tea,Manhattan,10011.0,102.0,True
40524837,True,American,Bronx,10461.0,210.0,True
40524888,True,Caribbean,Manhattan,10035.0,111.0,True
40525206,True,Pizza,Bronx,10458.0,206.0,True
40525767,True,Pizza,Bronx,10475.0,210.0,True
40526104,True,Bakery Products/Desserts,Manhattan,10011.0,104.0,True
40526406,True,American,Manhattan,10065.0,108.0,True
40528073,True,American,Staten Island,10308.0,503.0,False
40528180,True,Steakhouse,Manhattan,10169.0,105.0,True
40528441,True,Irish,Manhattan,10003.0,102.0,True
40529203,True,Chinese,Bronx,10475.0,210.0,True
40529979,True,Pizza,Queens,11366.0,408.0,True
40530159,False,American,Manhattan,10009.0,103.0,True
40530583,True,American,Manhattan,10007.0,101.0,True
40530630,True,Bakery Products/Desserts,Bronx,10472.0,209.0,True
